Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,1.0116457631822036,-0.878132762124621,1,1,86,-0.18960341796367633
0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,-0.6335332669822583,-0.9200071160282137,1,1,73,-0.7094799632403084
1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,2,0.3236618051134285,-0.7381616086703872,1,1,88,-0.606349981900879
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0.4948268961305394,-0.9722562439616897,1,1,71,-1.9284425295637286
0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,1.2143849972024705,0.2341092358407595,1,1,68,0.5018746536400391
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,3,0.5081212721318681,-0.9720796520633087,1,1,82,-1.2318924916646314
1,0,1,0,29,1,2,1,0,0,2,0,0,2,0,1,2,0.8122301231622688,0.18384676676406966,1,1,91,0.753782312977334
1,0,1,0,19,1,2,1,0,0,0,0,0,2,0,1,2,0.6277706561438292,-0.3603211680969572,1,1,88,-0.8227538771705014
0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,-1.504314895069307,-0.9428316188939568,1,1,67,0.9963913674397623
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,-0.44907379996381874,-0.9847942687467401,1,1,94,-1.8768775388940138
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,-0.6368568609825906,-0.9872886293113717,1,1,88,-1.1524316863703168
0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,-0.5022513039691348,-0.8893904956464093,1,1,88,-0.128739822419095
1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,-1.4876969250676457,-0.8802518649051929,1,1,73,0.22967912912121716
0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,-1.0223937650211312,-0.6308378824293394,1,1,93,0.527234485116948
1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,3,0.9219087251732329,-0.5950338750325932,1,1,77,-1.6782255256582277
0,0,1,0,13,1,0,1,0,0,0,0,2,2,0,0,2,0.7839795741594444,-0.4675786723761122,1,1,81,-0.558166302094752
0,0,1,0,49,1,2,1,0,2,2,2,2,2,2,1,0,1.435403998224565,1.3294204855488625,1,1,92,1.1705288769145366
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,0.32200000811326246,-0.9745519386406427,1,1,67,-0.09239073063552562
0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,2,-0.00038860991896550476,0.02793819448095131,1,1,80,0.9752581745423382
1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,0.8321716871642622,0.023567544996021917,1,1,71,-0.8016206842730773
0,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,3,1.0216165451832002,-0.5151039670278966,1,1,88,-0.7289225007059386
0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,-1.166970104035584,-0.878772907756252,1,1,89,1.1003666764950888
1,0,1,0,5,1,2,1,2,0,2,0,0,0,0,1,2,0.6560212051466532,-0.807098671000867,1,1,98,0.6261378278768926
1,0,0,0,18,1,2,1,0,0,2,0,0,2,0,1,1,0.8620840331672525,-0.30226658150420604,1,1,89,-1.242036424255395
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,-0.9034516255549957,1,1,98,0.6464256930584198
0,0,0,0,54,1,2,1,2,0,2,0,2,2,1,1,0,1.302460238211275,1.4821062556865279,1,1,99,1.4511776785923283
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,0.3319707901142591,-0.6543908268759041,1,1,69,0.9955460397238654
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,-0.46402997296531395,-0.9849929346324187,1,1,68,0.11386923204333327
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,0.5147684601325326,-0.9436042084493738,1,1,80,0.5534396443097539
1,0,1,0,32,1,2,1,0,0,2,0,0,0,0,1,2,0.46989994112804756,0.07330023837756863,1,1,90,1.3091626223216386
1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,0.6643301901474837,0.33915934139015225,1,1,76,0.7368757586593948
1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,0.6875953481498096,0.9868542766770356,1,1,90,0.29815067410887114
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.491020519067978,-0.9986346587823504,1,1,67,0.8797361426459814
1,1,0,0,12,1,2,1,0,0,2,0,2,2,0,1,2,1.1528985081963241,-0.47757818862193585,1,1,98,-1.3367131284358547
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.19404163910047073,-0.9762516356625597,1,1,85,-0.28512544986003313
0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,0.5396954151350245,-0.8354195967037186,1,1,96,-0.5767635118444853
1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,0.6676537841478158,-0.7763054587206815,1,1,72,-0.8286711711817801
0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,0.8105683261621028,-0.0018837623581385975,1,1,89,-0.2758268449851665
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,-1.328164413051698,-0.9964714080271831,1,1,73,0.8256351688285759
1,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,1,1.3589613362169235,2.0401587285577603,1,1,98,0.39705401686881575
1,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,0.534710024134526,-0.5620994859845382,1,1,85,1.3218425380600929
0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,2,0.8205391081630994,-0.6307937344547441,1,1,91,0.482432116174409
1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,0.2455573461056209,-0.6567748175040475,1,1,98,-1.6427217615905552
0,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,2,0.3868100911197414,-0.9364301625776459,1,1,100,-1.1794821732790197
0,1,0,0,20,1,2,0,0,0,0,0,0,2,0,1,3,-0.10508182092943122,-0.4889683660675099,1,1,85,-0.4516550098917348
1,0,1,0,9,1,0,1,0,2,2,0,0,0,0,1,2,0.50313588113137,-0.6799745781538503,1,1,100,0.29392403552938634
1,1,0,0,32,1,2,1,0,0,0,0,2,2,0,1,1,1.04321990618536,0.32551761724022055,1,1,79,-1.8210859096448144
0,0,1,0,70,1,2,0,2,0,2,2,0,0,2,0,1,0.017891157082861757,1.0939131150705121,1,1,85,1.006535300030526
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9987450287188385,1,1,69,1.113046592233543
1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,3,0.6610065961471517,-0.9700488452319272,1,1,79,-0.11775056211243451
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.15914390209698223,-0.9767151893958097,1,1,67,1.3083172946057415
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,-1.1204397880309327,-0.8541162639448061,1,1,97,0.617684550717923
1,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,3,-0.4573827849646494,-0.8511142016723292,1,1,90,-0.5615476129583399
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.6784017859867437,-0.9878404789938123,1,1,90,0.16797020586073888
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,0.4964886931307054,-0.7486909006113539,1,1,98,-1.0915680908257355
1,0,0,1,54,1,2,0,0,2,0,0,0,0,0,1,1,-0.3244390249513595,0.3579222305931326,1,1,84,0.7453290358183644
0,1,0,0,5,1,0,1,0,0,2,0,2,0,0,1,3,0.6676537841478158,-0.8239631972962517,1,1,74,-0.9258838585099308
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0.2954112561106046,-0.9749051224374046,1,1,86,0.8814267980777754
1,0,1,0,33,1,0,0,0,0,2,2,2,2,1,1,3,0.30372024111143525,0.0543607572762074,1,1,73,0.8230991856808849
0,0,1,0,55,1,2,1,0,0,2,0,0,0,0,1,2,0.43167861012422654,0.9607628236912439,1,1,79,-0.0019406650345506191
0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,0.6510358141461546,-0.797761374373972,1,1,77,1.116427903097131
0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,0.6709773781481484,-0.712335043532167,1,1,81,0.031027115885430927
1,0,0,0,11,1,0,1,0,0,0,2,0,0,0,1,2,0.3020584441112687,-0.5984994910383201,1,1,66,-0.6477710399798301
1,0,1,0,49,0,1,0,0,2,0,0,2,2,1,1,0,-0.4307940329619915,0.1144902986749351,1,1,67,0.8239445133967819
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,-0.6235624849812617,-0.9871120374129907,1,1,67,0.11048792117974542
1,1,0,0,15,1,0,1,0,0,0,0,0,2,0,1,2,0.48651791112970877,-0.49702537143114267,1,1,74,-0.6587603002864906
1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,0.23392476710445778,-0.4918600584034986,1,1,86,-0.9072866487601977
1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,0.785641371159611,0.7200459922106544,1,1,99,-1.4592856472409144
0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,-0.6235624849812617,-0.9095440460491401,1,1,85,0.37676615168728866
1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,-0.43245582996215753,-0.9186385288157611,1,1,83,-0.45250033760763175
1,0,1,0,30,1,2,1,2,2,0,0,2,0,0,1,2,0.9850570111795457,0.2458084491085002,1,1,71,-1.3595369767650727
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0.179085466098976,-0.9764503015482383,1,1,96,-1.0078806469519361
1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,-0.9991286070188055,-0.8766979529502755,1,1,95,0.8045019759311518
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,0.5430190091353566,-0.9716160983300587,1,1,85,-1.9656369490631949
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4694171580658184,-0.9983476969474813,1,1,78,-0.5099826222886252
0,0,0,0,61,1,2,1,0,0,2,2,2,2,2,1,2,1.3905354792200795,1.830588293154118,1,1,68,-0.18368612395239758
1,0,1,0,59,1,2,1,2,2,2,2,2,0,0,1,2,1.395520870220578,1.7531085977394574,1,1,81,0.09104538371411527
0,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,0.8205391081630994,-0.9012663008125309,1,1,84,-0.6841201317633995
0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,1.1013828011911744,-0.8682215418279878,1,1,86,-0.059422949715544085
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,-0.3011738669490337,-0.9828296838772517,1,1,79,0.19333003733764775
1,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,0.4998122871310375,-0.5776616470293631,1,1,75,0.5635835769005174
0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,-0.8545522680043529,-0.7116948979005361,1,1,66,-1.5209945705013925
0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,0.6360796411446599,-0.8893684216591116,1,1,68,-0.7914767516823138
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.16911468409797886,-0.9765827454720241,1,1,68,0.5542849720256509
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,-0.3726311379561772,-0.9837788653310494,1,1,79,-1.7534596923730572
0,0,1,0,70,1,2,1,2,2,2,2,0,0,2,0,0,0.9684390411778845,1.8970972168818587,1,1,95,1.4985160306825582
1,0,1,0,68,1,2,1,2,2,2,2,2,2,2,1,2,1.608230886241842,2.4608447784758787,1,1,90,0.17726881073560546
0,1,1,0,26,1,0,1,0,2,0,0,0,2,0,0,2,0.6709773781481484,-0.04951942694641123,1,1,75,-0.07125753773810156
1,0,1,0,11,1,2,1,0,2,0,0,0,0,0,1,0,0.5230774451333633,-0.6114569215820254,1,1,75,0.6075406181271594
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,-1.5109620830699715,-0.9988995466299219,1,1,99,-0.1135239235329497
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,-0.5022513039691348,-0.9855006363402641,1,1,97,0.7926673879085943
0,0,0,0,46,1,0,0,0,0,2,2,0,0,2,0,1,-0.34604238595351905,0.078686291278189,1,1,83,-1.3586916490491758
1,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,0.787303168159777,-0.843785637889518,1,1,98,-1.6435670893064522
1,1,0,0,22,1,2,1,0,0,0,2,2,0,0,1,0,0.8554368451665879,-0.16392890310999647,1,1,71,0.5187812079579784
1,0,1,0,9,1,0,1,0,2,2,2,2,0,0,1,3,1.0000131841810405,-0.6142382439815262,1,1,72,-1.170183568404153
1,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,0.1724382780983114,-0.7736565802449666,1,1,90,-0.9334918079530035
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,-0.5371490409726233,-0.9859641900735143,1,1,83,-0.1633982587708705
0,1,0,0,40,0,1,0,2,2,0,0,2,2,0,1,2,-0.29785027294870164,-0.07618480360194106,1,1,90,-0.10845195723756791
1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,0.5114448661322006,-0.00735811120794939,1,1,83,0.6667135582399468
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,0.356897745116751,-0.9100296737696877,1,1,79,1.3083172946057415
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,-1.481049737066981,-0.9985022148585647,1,1,87,0.8400057399988242
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,0.3319707901142591,-0.9061005040307106,1,1,65,-0.36205027200665674
1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,1.3057838322116073,0.0830790147504161,1,1,93,1.320997210344196
0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,1.0598378761870213,-0.4579985618889434,1,1,65,-1.9360504790068012
1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9985684368204575,1,1,91,-0.7686529033530958
0,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,2,1.285842268209614,0.756048665493079,1,1,83,0.34717968163089497
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,-1.491020519067978,-0.9986346587823504,1,1,73,0.19671134820123562
1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,-0.6119299059800988,-0.7126440793543338,1,1,76,0.8112645976583275
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,-1.4893587220678117,-0.9986125847950529,1,1,83,-1.9859248142447221
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,0.4931650991303729,-0.9722783179489874,1,1,98,-1.8608163122919716
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,0.37019212111808014,-0.9739117930090115,1,1,66,-0.854876330374586
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,0.3801629031190768,-0.9737793490852259,1,1,83,1.3294504875031656
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.5126238800701375,-0.9989216206172196,1,1,80,0.8763548317823936
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,0.6493740171459885,0.5767858146490746,1,1,100,-1.5945380817844284
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,0.4732235351283796,-0.7765482725809554,1,1,92,-0.5623929406742368
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.18240906009930805,-0.976406153573643,1,1,89,-0.22595250974724573
0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,0.6593447991469852,-0.6252973116176357,1,1,94,-0.9132039427714764
0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,-1.3514295710540236,-0.8264575578608832,1,1,86,0.20939126393969004
0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,-0.1582593249347472,-0.980931320969656,1,1,93,0.11048792117974542
1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,0.7241548821534641,-0.7206127887687761,1,1,80,-0.17523284679342796
0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,-1.4594463760648215,-0.9982152530236956,1,1,97,-0.4930760679706859
0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,-0.46569176996548,-0.11942774471798641,1,1,94,-0.2377870977698032
0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,1.3539759452164248,1.73218245778131,1,1,100,0.5635835769005174
1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,0.677624566148813,-0.7850909056651358,1,1,90,1.209413951845797
1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,-0.3510277769540174,-0.498526402567381,1,1,87,0.5931700469569111
0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,1.4869197052297147,2.380738278572801,1,1,100,-0.1769235022252219
1,0,1,0,21,1,2,1,0,2,2,0,2,2,0,0,2,1.3174164112127704,-0.05472888794865058,1,1,77,-0.5108279500045222
1,1,1,0,71,1,2,1,2,2,0,0,2,2,0,1,1,1.3406815692150957,2.32491316469711,1,1,66,1.119809213960719
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,0.36354493311741554,-0.9740000889582021,1,1,93,0.40888860489137324
0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,0.8654076271675846,-0.14609312137351624,1,1,87,-1.7652942803956149
0,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,1.1030445981913404,-0.8376711434080762,1,1,72,-1.5471997296941984
1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,1.4420511862252297,0.5081357141534639,1,1,69,-1.5717142334552103
1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,0.5230774451333633,-0.8029929093635089,1,1,96,-1.876032211178117
0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,1.3140928172124378,0.25863343572841985,1,1,75,-0.808383306000253
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0.21896859410296257,-0.9759205258530954,1,1,92,1.1240358525402037
0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,0.8188773111629334,-0.507510515397514,1,1,75,-1.8379924639627536
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4677553610656522,-0.9983256229601837,1,1,90,-0.6612962834341816
1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,1.1695164781979852,-0.15459160648310147,1,1,76,-0.6173392422075394
0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,0.5396954151350245,-0.6462675995503785,1,1,95,-1.2293565085169404
0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,0.179085466098976,-0.6026935486248687,1,1,85,0.5923247192410142
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0.179085466098976,-0.9764503015482383,1,1,97,1.160384944323773
0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,1.0565142821866886,1.8983554341578235,1,1,86,1.3159252440488143
0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,1.0232783421833662,0.6228983741138111,1,1,73,-1.3806701696624968
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.16246749609731476,-0.9766710414212145,1,1,82,0.28800674151810757
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,0.8155537171626008,-0.9679959644132482,1,1,85,-1.127071854893408
0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,0.7573908221567865,0.35149870028952396,1,1,92,-1.557343662284962
0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,1.0482052971858582,-0.3775388781891039,1,1,72,-1.240345768823601
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,0.6792863631489789,-0.7978055223485673,1,1,87,-0.24624037492877285
0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,-0.9858342310174765,-0.8104759910574034,1,1,79,-1.0957947294052204
1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,0.5496661971360212,-0.8236320874867874,1,1,100,-0.491385412538892
0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,-1.5009913010689746,-0.9915930568344085,1,1,66,-1.3164252632543276
0,0,1,0,17,1,2,1,0,0,0,0,0,2,0,1,2,0.6875953481498096,-0.3665681065021848,1,1,94,-0.6173392422075394
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.2073360151017999,-0.9760750437641786,1,1,89,-0.1633982587708705
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,0.6743009721484804,-0.6778554753732784,1,1,74,0.5872527529456324
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,-0.6767399889865777,-0.9878184050065146,1,1,82,-0.2817441389964453
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,-0.9763840795863453,1,1,100,0.4748241667313363
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0.48485611412954227,-0.9723886878854755,1,1,77,-0.7678075756371988
0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,0.8654076271675846,-0.649931881441784,1,1,70,-1.5404371079670227
1,0,1,0,20,1,0,1,0,0,0,0,0,0,0,1,2,0.18905624809997262,-0.3580254734180043,1,1,87,0.3150572284268104
1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,-0.6484894399837535,0.43376845094776856,1,1,97,1.203496657834518
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,0.36686852711774764,-0.898683644298709,1,1,93,0.9084772849864782
1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,0.21730679710279655,-0.3941164426496195,1,1,98,-0.605504654184982
1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,0.14418772909548702,-0.35634785038338485,1,1,67,-0.46264427019839527
0,0,1,0,17,1,2,1,0,0,2,0,2,0,0,0,2,0.7806559801591124,-0.36257271480131475,1,1,68,-0.3037226596097663
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0.17410007509847744,-0.9398516306087776,1,1,81,-1.2445724074030857
0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,1.0831030341893466,-0.07170378418052335,1,1,89,-0.06703089915861675
1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,-1.2916048790480432,-0.94782034002322,1,1,83,-1.9428131007339768
1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,-0.3028356639492,-0.3891056475330589,1,1,97,-0.23186980375852448
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.16246749609731476,-0.9766710414212145,1,1,77,-1.6756895425105367
0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,1.1911198392001445,-0.5393632790679854,1,1,77,-0.3375357682456448
0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,0.7058751151516368,-0.9694528475748915,1,1,82,0.8104192699424305
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,1.4021680582212426,1.5467609644812685,1,1,90,0.9718768636787504
1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,-1.16863190103575,-0.9723445399108803,1,1,76,-1.4085659842870966
1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,-0.1615829189350795,0.23607382071024813,1,1,80,-0.3290824910866752
0,0,1,0,49,1,2,1,0,0,0,0,2,2,0,1,2,1.0249401391835322,1.1043982590368835,1,1,69,1.1257265079719976
1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,-0.7698006209958805,-0.7996597372815677,1,1,81,-1.0831148136667659
1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,1.1994288242009752,1.0851938900879505,1,1,70,0.42072319291393073
1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,-0.8163309370005319,-0.36780424979085174,1,1,80,-0.6536883339911088
1,0,1,0,49,1,2,1,0,0,0,0,2,0,0,0,2,0.6560212051466532,0.8710099913391051,1,1,85,0.20178331449661738
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,0.47156173812821356,-0.5209756476490647,1,1,88,0.6785481462625044
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,-0.9985022148585647,1,1,99,0.8602936051803514
0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,0.6792863631489789,0.7449675238696718,1,1,72,0.22038052424635057
1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,1.1047063951915064,-0.4609344021995274,1,1,99,-0.5801448227080731
1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,0.9867188081797118,-0.7875190442678746,1,1,77,0.1519089792586966
1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,1.3373579752147637,-0.877426394531097,1,1,87,1.318461227196505
0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,0.966777244177718,0.04398598324632412,1,1,86,-1.5294478476603621
0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,0.6394032351449919,-0.7366164295595535,1,1,91,0.3539423033580707
0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,-0.532163649972125,-0.8121977620666181,1,1,97,-0.034908445954532165
1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,0.6676537841478158,-0.9699605492827369,1,1,77,-1.1110106282913657
1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,-0.2695997239458775,-0.7183170940898232,1,1,90,-1.147359720074935
0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,0.30372024111143525,0.38789870534330606,1,1,71,-1.374752875651218
0,0,1,0,33,1,2,2,1,1,1,1,1,1,2,1,3,-1.3381351950526947,-0.6805926497981838,1,1,77,0.6709401968194317
0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,0.8354952811645946,0.23176939318721146,1,1,85,-2.0028313685626613
1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,0.4582673621268844,-0.379348945147509,1,1,84,-0.7432930718761869
1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,1.1528985081963241,0.8194451570118553,1,1,96,0.18910339875816295
1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,-1.3148700370503688,-0.9621684317666755,1,1,72,0.24827633887095032
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,0.3087056321119333,-0.622162805421373,1,1,94,-0.21242726629289432
0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,-0.3244390249513595,-0.6731757900661822,1,1,94,-1.0425390833037116
1,0,1,0,7,1,0,1,0,2,0,2,2,0,0,1,2,0.830509890164096,-0.738647236390935,1,1,90,-0.5015293451296555
1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,0.677624566148813,-0.5044863791377395,1,1,100,0.12654914778178772
1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,0.9917041991802098,-0.884004442745789,1,1,87,-1.167647585256462
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,0.9800716201790471,-0.3525952725427888,1,1,73,-1.329950506708679
1,0,1,0,65,1,2,0,2,2,2,0,0,2,1,0,1,0.25552812810661757,1.0471604099741445,1,1,68,0.012429906135697747
